GRDC;GSIM;Error_m3/s;NRMSE;KGE;T-test;F-test;Distance_m;Months;Station_grdc;Station_gsim;River_grdc;River_gsim;Agree
4213030;CA_0002513;11.827;0.006836815;0.9999;0.982958821;0.486962129;174;398;WHIRLPOOL POINT;AT WHIRLPOOL POINT;NORTH SASKATCHEWAN RIVER;NORTH SASKATCHEWAN RIVER;1
4213031;CA_0002549;55.646;0.010877816;0.9996;0.96007522;0.420402635;126;397;EDMONTON;AT EDMONTON;NORTH SASKATCHEWAN RIVER;NORTH SASKATCHEWAN RIVER;1
4213032;CA_0002530;0;6.42E-05;1;1.00E+00;5.00E-01;0;395;BELOW BIGHORN PLANT;BELOW BIGHORN PLANT;NORTH SASKATCHEWAN RIVER;NORTH SASKATCHEWAN RIVER;1
4213033;CA_0002522;0;0.004407053;1;0.989126656;0.463739097;514;252;NEAR ROCKY MOUNTAIN HOUSE;NEAR ROCKY MOUNTAIN HOUSE;NORTH SASKATCHEWAN RIVER;NORTH SASKATCHEWAN RIVER;1
4213040;CA_0002279;4.108;0.011822844;0.9985;0.925347296;0.489041358;163;253;LAKE LOUISE;AT LAKE LOUISE;BOW RIVER;BOW RIVER;1
4213041;CA_0002339;0;0.000818747;1;0.996401659;0.497714936;165;412;CALGARY;AT CALGARY;BOW RIVER;BOW RIVER;1
4213042;CA_0002385;112.606;0.018882852;0.9987;0.884642595;0.363182037;374;249;BELOW BASSANO DAM;BELOW BASSANO DAM;BOW RIVER;BOW RIVER;1
4213043;CA_0002342;0;0.000276551;1;0.998878621;0.49733937;5;346;BELOW BEARSPAWN DAM;BELOW BEARSPAW DAM;BOW RIVER;BOW RIVER;1
4213044;CA_0002383;65.004;0.004052895;0.9993;0.963901037;0.484024222;348;245;BELOW CARSELAND DAM;BELOW CARSELAND DAM;BOW RIVER;BOW RIVER;1
4213045;CA_0002290;2.089;0.006395564;1;0.958614524;0.458464973;403;399;BANFF;AT BANFF;BOW RIVER;BOW RIVER;1
4213046;CA_0002306;0;0.000177314;1;0.999451975;0.49912448;6;395;NEAR SEEBE;NEAR SEEBE;BOW RIVER;BOW RIVER;1
4213047;CA_0002413;38.443;0.003886437;0.9995;0.998113819;0.49208352;100;398;NEAR THE MOUTH;NEAR THE MOUTH;BOW RIVER;BOW RIVER;1
4213050;CA_0002516;0.006;0.005831056;1;0.978276517;0.468041858;239;376;NEAR ROCKY MOUNTAIN HOUSE;NEAR ROCKY MOUNTAIN HOUSE;PRAIRIE CREEK;PRAIRIE CREEK;1
4213051;CA_0002519;0.354;0.051315528;0.9997;0.681957867;0.012825538;465;266;BELOW LICK CREEK;BELOW LICK CREEK;PRAIRIE CREEK;PRAIRIE CREEK;1
4213055;CA_0002095;0.732;0.01570457;0.9998;0.807303734;0.122484676;111;408;CARMANGAY;AT CARMANGAY;LITTLE BOW RIVER;LITTLE BOW RIVER;1
4213056;CA_0002100;0.246;0.006175723;0.9998;0.993533657;0.467088314;7107;315;BELOW TRAVERS DAM;BELOW TRAVERS DAM;LITTLE BOW RIVER;LITTLE BOW RIVER;1
4213057;CA_0002106;1.577;0.016983857;0.9983;0.892777675;0.278726005;16;233;NEAR THE MOUTH;NEAR THE MOUTH;LITTLE BOW RIVER;LITTLE BOW RIVER;1
4213060;CA_0002520;3.052;0.016710337;0.9998;0.91333846;0.261510505;219;399;NEAR DOVERCOURT;NEAR DOVERCOURT;CLEARWATER RIVER;CLEARWATER RIVER;1
4213070;CA_0002353;2.702;0.013375202;0.9998;0.846373995;0.167951925;195;374;BRAGG CREEK;AT BRAGG CREEK;ELBOW RIVER;ELBOW RIVER;1
4213071;CA_0002351;0.001;0.019336803;1;0.917210176;0.127483375;290;387;BELOW GLENMORE DAM;BELOW GLENMORE DAM;ELBOW RIVER;ELBOW RIVER;1
4213080;CA_0002378;0.145;0.004400431;0.9997;0.968329065;0.473312667;197;375;NEAR FORESTRY ROAD;NEAR FORESTRY ROAD;CATARACT CREEK;CATARACT CREEK;1
4213090;CA_0002079;0.047;0.013260483;1;0.943440777;0.414426197;0;176;ABOVE CHAIN LAKES;ABOVE CHAIN LAKES;WILLOW CREEK;WILLOW CREEK;1
4213091;CA_0002060;0.173;0.009700922;0.9998;0.965543146;0.470938973;5;172;NEAR NOLAN;NEAR NOLAN;WILLOW CREEK;WILLOW CREEK;1
4213095;CA_0002047;1.619;0.004562552;1;0.957152873;0.456353846;37;386;NEAR BEAVER MINES;NEAR BEAVER MINES;CASTLE RIVER;CASTLE RIVER;1
4213100;CA_0002048;2.149;0.01490974;0.9999;0.87428106;0.299667496;0;330;NEAR WALDRON'S CORNER;NEAR WALDRONS CORNER;OLDMAN RIVER;OLDMAN RIVER;1
4213101;CA_0002049;0.403;0.017031904;1;0.925010584;0.36277011;68;379;NEAR BROCKET;NEAR BROCKET;OLDMAN RIVER;OLDMAN RIVER;1
4213102;CA_0002137;39.249;0.012917933;0.9992;0.941590889;0.317846778;1355;399;NEAR LETHBRIDGE;NEAR LETHBRIDGE;OLDMAN RIVER;OLDMAN RIVER;1
4213103;CA_0002229;63.494;0.009298881;0.9988;0.981957274;0.431987631;1;373;NEAR THE MOUTH;NEAR THE MOUTH;OLDMAN RIVER;OLDMAN RIVER;1
4213105;CA_0002133;1.461;0.003536241;0.9999;0.999269993;0.493266382;84;372;NEAR WATERTON PARK;NEAR WATERTON PARK;WATERTON RIVER;WATERTON RIVER;1
4213110;CA_0002192;0.049;0.01272813;1;0.983300258;0.436402569;1815;403;INTERNATIONAL BOUNDARY;AT INTERNATIONAL BOUNDARY;SAINT MARY RIVER;ST MARY RIVER;1
4213111;CA_0002176;4.779;0.013745917;0.9999;0.871227739;0.270652768;313;374;NEAR LETHBRIDGE;NEAR LETHBRIDGE;SAINT MARY RIVER;ST MARY RIVER;1
4213120;CA_0002172;0.316;0.009655052;0.9999;0.966817131;0.35054769;83;371;CARDSTON;AT CARDSTON;LEE CREEK;LEE CREEK;1
4213130;CA_0002375;1.627;0.007385268;0.9996;0.963821996;0.464803888;396;271;DIEBEL'S RANCH;AT DIEBELS RANCH;HIGHWOOD RIVER;HIGHWOOD RIVER;1
4213131;CA_0002363;0.061;0.006199946;1;0.989878549;0.453618642;85;304;BELOW LITTLE BOW CANAL;BELOW LITTLE BOW CANAL;HIGHWOOD RIVER;HIGHWOOD RIVER;1
4213132;CA_0002367;0.022;0.000420302;1;0.998603528;0.499734391;5;131;NEAR ALDERSYDE;NEAR ALDERSYDE;HIGHWOOD RIVER;HIGHWOOD RIVER;1
4213134;CA_0002380;14.213;0.010584347;0.9996;0.89255752;0.298183841;61;376;NEAR THE MOUTH;NEAR THE MOUTH;HIGHWOOD RIVER;HIGHWOOD RIVER;1
4213140;CA_0002813;0;0.000134233;1;0.999210147;0.499652238;82;411;NEAR BURDICK;NEAR BURDICK;MOOSE JAW RIVER;MOOSE JAW RIVER;1
4213141;CA_0003155;0.002;0.006499429;1;0.96499191;0.407694023;60;360;NEAR OXBOW;NEAR OXBOW;MOOSE MOUNTAIN CREEK;MOOSE MOUNTAIN CREEK;1
4213150;CA_0002429;1.893;0.007312535;0.9998;0.987696384;0.455331165;164;399;NEAR THE MOUTH;NEAR THE MOUTH;LITTLE RED DEER RIVER;LITTLE RED DEER RIVER;1
4213160;CA_0002434;0.276;0.033372869;0.9999;0.95634491;0.085571548;187;387;NEAR BLACKFALDS;NEAR BLACKFALDS;BLINDMAN RIVER;BLINDMAN RIVER;1
4213170;CA_0002561;0.003;0.022158218;1;0.873652403;0.195948722;97;378;NEAR VILLENEUVE;NEAR VILLENEUVE;STURGEON RIVER;STURGEON RIVER;1
4213171;CA_0003374;9.01;0.00544696;0.9999;0.980645268;0.489464387;558;398;MCDOUGALL MILLS;AT MCDOUGALL MILLS;STURGEON RIVER;STURGEON RIVER;1
4213172;CA_0003404;2.205;0.006482043;1;0.949715087;0.482806093;977;394;OUTLET OF SALVESEN LAKE;AT OUTLET OF SALVESEN LAKE;STURGEON RIVER;STURGEON RIVER;1
4213173;CA_0002557;0.177;0.000632205;1;0.9981491;0.499852924;8321;263;NEAR FORT SASKATCHEWAN;NEAR FORT SASKATCHEWAN;STURGEON RIVER;STURGEON RIVER;1
4213180;CA_0002608;0.009;0.009159672;1;0.93374116;0.390818625;145;387;NEAR PONOKA;NEAR PONOKA;BATTLE RIVER;BATTLE RIVER;1
4213181;CA_0002647;2.545;0.011149078;0.9994;0.935432977;0.445127506;4;121;BATTLEFORD;AT BATTLEFORD;BATTLE RIVER;BATTLE RIVER;1
4213182;CA_0002629;5.243;0.01001841;0.9982;0.955215202;0.439531183;5586;286;NEAR FORESTBURG;NEAR FORESTBURG;BATTLE RIVER;BATTLE RIVER;1
4213183;CA_0002645;2.728;0.013495352;0.9995;0.990583139;0.461412374;116;398;NEAR THE SASKATCHEWAN BOUNDARY;NEAR THE SASKATCHEWAN BOUNDARY;BATTLE RIVER;BATTLE RIVER;1
4213184;CA_0002613;0.915;0.049453186;0.9987;0.898565164;0.199520966;1088;70;DUHAMEL;AT DUHAMEL;BATTLE RIVER;BATTLE RIVER;1
4213190;CA_0003199;0.438;0.015138095;0.9997;0.95550089;0.39939174;209;270;ABOVE LORNE LAKE;ABOVE LORNE LAKE;PEMBINA RIVER;PEMBINA RIVER;1
4213191;CA_0003214;7.046;0.026993007;0.998;0.69650989;0.002218931;782;334;BELOW CRYSTAL CREEK;BELOW CRYSTAL CREEK;PEMBINA RIVER;PEMBINA RIVER;1
4213192;CA_0003204;0.821;0.000881641;0.9999;0.995539759;0.496027937;1071;110;NEAR LA RIVIERE;NEAR LA RIVER;PEMBINA RIVER;PEMBINA RIVER;1
4213193;CA_0003207;22.35;0.025834958;0.995;0.865149573;0.221900178;649;397;NEAR WINDYGATES;NEAR WINDYGATES;PEMBINA RIVER;PEMBINA RIVER;1
4213200;CA_0002850;0;0.000184265;1;0.999305713;0.499990171;131;409;BELOW CRAVEN DAM;BELOW CRAVEN DAM;QU'APPELLE RIVER;QUAPPELLE RIVER;1
4213201;CA_0002853;0.036;0.003048038;1;0.998531918;0.474244344;738;396;BELOW LOON CREEK;BELOW LOON CREEK;QU'APPELLE RIVER;QUAPPELLE RIVER;1
4213202;CA_0002859;1.581;0.004375006;0.9999;0.993013925;0.385573213;87;398;NEAR WELBY;NEAR WELBY;QU'APPELLE RIVER;QUAPPELLE RIVER;1
4213203;CA_0002816;1.046;0.006155924;0.9998;0.930203422;0.258274657;757;395;NEAR LUMSDEN;NEAR LUMSDEN;QU'APPELLE RIVER;QUAPPELLE RIVER;1
4213205;CA_0002819;0.004;0.010250859;1;0.970703009;0.438800627;1253;396;NEAR LUMSDEN;NEAR LUMSDEN;WASCANA CREEK;WASCANA CREEK;1
4213207;CA_0002867;1.266;0.000655623;0.9999;0.996681811;0.499532926;850;297;HYDE;AT HYDE;QU'APPELLE RIVER;QUAPPELLE RIVER;1
4213209;CA_0002889;0.142;0.00636211;1;0.985222862;0.489943317;766;326;NEAR SMOKY BURN;NEAR SMOKY BURN;CARROT RIVER;CARROT RIVER;1
4213210;CA_0003328;0;0.000516079;1;0.99836493;0.496840182;384;419;FORT FRANCES;AT FORT FRANCES;RAINY RIVER;RAINY RIVER;1
4213211;CA_0003327;0.337;0.009439217;1;0.936358369;0.494121469;30;340;MANITOU RAPIDS;AT MANITOU RAPIDS;RAINY RIVER;RAINY RIVER;1
4213220;CA_0002656;0.001;0.001604412;0.9998;0.998844;0.479725053;16;236;NEAR CHINOOK;NEAR CHINOOK;SOUNDING CREEK;SOUNDING CREEK;1
4213221;CA_0002652;0;0.006365636;1;0.957555902;0.382522268;152;275;NEAR OYEN;NEAR OYEN;SOUNDING CREEK;SOUNDING CREEK;1
4213230;CA_0002591;0.014;0.01898233;0.9998;0.90353427;0.155452099;168;210;VEGREVILLE;AT VEGREVILLE;VERMILION RIVER;VERMILION RIVER;1
4213231;CA_0002967;3.568;0.014240145;0.9997;0.950683958;0.349128108;614;266;NEAR DAUPHIN;NEAR DAUPHIN;VERMILION RIVER;VERMILION RIVER;1
4213232;CA_0002590;1.362;0.004673656;0.9961;0.981054957;0.467924576;156;250;NEAR MARWAYNE;NEAR MARWAYNE;VERMILION RIVER;VERMILION RIVER;1
4213240;CA_0002995;3.629;0.009750636;0.9996;0.977512925;0.462464819;118;403;WESTBOURNE;AT WESTBOURNE;WHITEMUD RIVER;WHITEMUD RIVER;1
4213241;CA_0002997;0.094;0.011380672;0.9999;0.940003215;0.396535088;836;329;NEAR KEYES;NEAR KEYES;WHITEMUD RIVER;WHITEMUD RIVER;1
4213243;CA_0003008;105.706;0.012735127;0.9974;0.995877057;0.49283668;620;184;NEAR PORTAGE LA PRAIRIE;PORTAGE DIVERSION NEAR PORTAGE LA PRAIRIE;ASSINIBOINE RIVER DIVERSION;;1
4213245;CA_0003016;2.235;0.003267506;1;0.990235718;0.497907655;840;407;NEAR FAIRFORD;NEAR FAIRFORD;FAIRFORD RIVER;FAIRFORD RIVER;1
4213250;CA_0002274;7.161;0.00432182;0.9999;0.971450335;0.420093511;111;398;MEDICINE HAT;AT MEDICINE HAT;SOUTH SASKATCHEWAN RIVER;SOUTH SASKATCHEWAN RIVER;1
4213255;CA_0002248;0.735;0.002320964;0.9986;0.970287109;0.490904129;564;291;MEDICINE HAT;AT MEDICINE HAT;SEVEN PERSONS CREEK;SEVEN PERSONS CREEK;1
4213260;CA_0003037;0.022;0.000364652;1;0.998156051;0.499309462;181;298;NEAR EBENEZER;NEAR EBENEZER;YORKTON CREEK;YORKTON CREEK;1
4213265;CA_0002942;1.637;0.031996135;1;0.714828247;0.15366188;483;269;NEAR BOWSMAN;NEAR BOWSMAN;WOODY RIVER;WOODY RIVER;1
4213270;CA_0002733;0;0.002717617;1;0.995846838;0.488124195;119;298;NEAR CABRI;NEAR CABRI;ANTELOPE CREEK;ANTELOPE CREEK;1
4213275;CA_0003163;0.001;0.001960924;1;0.986649445;0.469187924;228;333;NEAR MELITA;NEAR MELITA;ANTLER RIVER;ANTLER RIVER;1
4213300;CA_0002596;34.314;0.00264472;0.9998;0.995550268;0.499262698;1047;398;NEAR DEER CREEK;NEAR DEER CREEK;NORTH SASKATCHEWAN RIVER;NORTH SASKATCHEWAN RIVER;1
4213310;CA_0002582;0.031;0.004187817;0.9997;0.994088622;0.456311721;355;267;NEAR ELK POINT;NEAR ELK POINT;DOG RUMP CREEK;ATIMOSWE CREEK;1
4213315;CA_0002532;2.691;0.023919839;0.9984;0.822438857;0.17536935;97;331;NEAR THE MOUTH;NEAR THE MOUTH;BAPTISTE RIVER;BAPTISTE RIVER;1
4213320;CA_0002648;0;0.018121173;1;0.942429567;0.166835846;0;272;NEAR CUT KNIFE;NEAR CUT KNIFE;CUT KNIFE CREEK;CUT KNIFE CREEK;1
4213325;CA_0002679;0.011;0.001061077;1;0.998242082;0.493768794;123;325;NEAR PIAPOT;NEAR PIAPOT;BEAR CREEK;BEAR CREEK;1
4213330;CA_0002427;1.771;0.044968973;0.9982;0.927687229;0.365094526;1136;267;NEAR SUNDRE;NEAR SUNDRE;BEARBERRY CREEK;BEARBERRY CREEK;1
4213335;CA_0003023;0.014;0.029863511;0.9999;0.799744061;0.006852801;53;283;NEAR ELFROS;NEAR ELFROS;BIRCH CREEK;BIRCH CREEK;1
4213340;CA_0002751;0.005;0.006116179;1;0.966224377;0.421330656;31;410;BELOW ROCK CREEK;BELOW ROCK CREEK;SWIFTCURRENT CREEK;SWIFT CURRENT CREEK;1
4213341;CA_0002754;0.045;0.004672749;1;0.97436131;0.313449555;1;398;NEAR LEINAN;NEAR LEINAN;SWIFTCURRENT CREEK;SWIFT CURRENT CREEK;1
4213345;CA_0002551;0.145;0.002952968;0.9997;0.999846941;0.497169445;125;283;NEAR ELLERSLIE;NEAR ELLERSLIE;BLACKMUD CREEK;BLACKMUD CREEK;1
4213350;CA_0002798;0.016;0.003969885;1;0.966703293;0.41052258;0;310;ABOVE ADMIRAL RESERVOIR;ABOVE ADMIRAL RESERVOIR;NOTUKEU CREEK;NOTUKEU CREEK;1
4213353;CA_0002795;0.083;0.001575637;1;0.98918511;0.481434752;1090;319;NEAR VANGUARD;NEAR VANGUARD;NOTUKEU CREEK;NOTUKEU CREEK;1
4213355;CA_0003408;36.972;0.005440231;0.9993;0.993621925;0.477071395;20;401;ABOVE BLOODVEIN BAY;ABOVE BLOODVEIN BAY;BLOODVEIN RIVER;BLOODVEIN RIVER;1
4213360;CA_0002802;0;0.000398031;1;0.997557725;0.49930128;158;308;ABOVE HIGHFIELD RESERVOIR;ABOVE HIGHFIELD RESERVOIR;RUSHLAKE CREEK;RUSHLAKE CREEK;1
4213365;CA_0002245;0.001;0.001840298;1;0.994505113;0.480722487;140;311;NEAR WALSH;NEAR WALSH;BOXELDER CREEK;BOXELDER CREEK;1
4213370;CA_0002791;0;0.001808763;1;0.991497493;0.471191869;138;302;NEAR MCCORD;NEAR MCCORD;MCDONALD CREEK;MCDONALD CREEK;1
4213373;CA_0002790;0.996;0.021643504;0.9997;0.891240106;0.03840671;1065;300;NEAR LAFLECHE;NEAR LAFLECHE;WOOD RIVER;WOOD RIVER;1
4213375;CA_0002537;0;7.23E-10;1;1.00E+00;5.00E-01;1;396;BELOW BRAZEAU PLANT;BELOW BRAZEAU PLANT;BRAZEAU RIVER;BRAZEAU RIVER;1
4213377;CA_0002808;0.01;0.000231183;1;0.998685597;0.499573969;681;273;ABOVE THUNDER CREEK;ABOVE THUNDER CREEK;MOOSE JAW RIVER;MOOSE JAW RIVER;1
4213380;CA_0002770;0;0.039579486;1;0.856447908;0.07637004;1;112;NEAR CUTBANK;NEAR CUTBANK;STOEHR CREEK;UNNAMED CREEK;1
4213385;CA_0002772;0;0.001909771;1;0.990018129;0.495907792;22;280;NEAR KENASTON;NEAR KENASTON;BRIGHTWATER CREEK;BRIGHTWATER CREEK;1
4213390;CA_0002536;2.879;0.015499398;0.9981;0.986981187;0.491559265;662;210;FORESTRY ROAD;AT FORESTRY ROAD;BROWN CREEK;BROWN CREEK;1
4213395;CA_0002643;0.183;0.008899669;0.9984;0.989110641;0.422105641;171;267;HIGHWAY NO. 41;AT HIGHWAY NO 41;BUFFALO CREEK;BUFFALO CREEK;1
4213400;CA_0002771;9.214;0.00546799;0.9999;0.962222172;0.493663216;118;384;SASKATOON;AT SASKATOON;SOUTH SASKATCHEWAN RIVER;SOUTH SASKATCHEWAN RIVER;1
4213401;CA_0002786;0.282;0.001483542;1;0.999803872;0.496197179;5;200;ST. LOUIS;AT ST LOUIS;SOUTH SASKATCHEWAN RIVER;SOUTH SASKATCHEWAN RIVER;1
4213410;CA_0003430;280.751;0.013160504;0.9994;0.968253476;0.471786246;507;402;NEAR THOMPSON;NEAR THOMPSON;BURNTWOOD RIVER;BURNTWOOD RIVER;1
4213415;CA_0003378;12.32;0.00746455;0.9999;0.986506281;0.472707904;243;395;NEAR EAR FALLS;NEAR EAR FALLS;CHUKUNI RIVER;CHUKUNI RIVER;1
4213420;CA_0002840;0;0.00015079;1;0.998908198;0.499844744;0;274;NEAR IMPERIAL;NEAR IMPERIAL;LEWIS CREEK;LEWIS CREEK;1
4213425;CA_0002864;1.805;0.044200602;0.9926;0.688159569;0.000186241;190;283;NEAR MARIEVAL;NEAR MARIEVAL;EKAPO CREEK;EKAPO CREEK;1
4213430;CA_0003099;0.094;0.010036501;0.9995;0.980517811;0.410446484;616;253;NEAR CARBERRY;NEAR CARBERRY;EPINETTE CREEK;EPINETTE CREEK;1
4213435;CA_0003422;2.627;0.023934709;0.9993;0.910392312;0.492883424;197;264;NEAR DALLAS;NEAR DALLAS;FISHER RIVER;FISHER RIVER;1
4213440;CA_0002671;330.308;0.016609955;0.9977;0.997228379;0.481420176;431;398;PRINCE ALBERT;AT PRINCE ALBERT;NORTH SASKATCHEWAN RIVER;NORTH SASKATCHEWAN RIVER;1
4213450;CA_0002785;0;0.008938288;1;0.931690605;0.355584457;97;283;NEAR BRODERICK;NEAR BRODERICK;INVERNESS CREEK;INVERNESS CREEK;1
4213455;CA_0002627;0.006;0.00539173;1;0.991332093;0.416332882;48;269;NEAR HARDISTY;NEAR HARDISTY;IRON CREEK;IRON CREEK;1
4213460;CA_0002676;0.01;0.014062009;1;0.976398394;0.488129464;0;268;NEAR HENRIBOURGH;NEAR HENRIBOURG;GARDEN RIVER;GARDEN RIVER;1
4213465;CA_0003024;0.003;0.000891314;1;0.996257037;0.498857159;104;281;NEAR WATSON;NEAR WATSON;IRONSPRING CREEK;IRONSPRING CREEK;1
4213470;CA_0003128;0;0.017225596;1;0.88357821;0.032380499;40;295;NEAR GOODWATER;NEAR GOODWATER;JEWEL CREEK;JEWEL CREEK;1
4213480;CA_0002451;1.009;0.009620282;0.9996;0.987927969;0.419208005;160;282;NEAR DRUMHELLER;NEAR DRUMHELLER;KNEEHILLS CREEK;KNEEHILLS CREEK;1
4213485;CA_0003279;0.801;0.011981946;0.9999;0.932871098;0.419881749;308;389;NEAR SANFORD;NEAR SANFORD;LA SALLE RIVER;LA SALLE RIVER;1
4213490;CA_0002070;12.03;0.033956386;0.9945;0.851732438;0.476181124;536;220;ABOVE OLDMAN FLUME;ABOVE OLDMAN FLUME;LETHBRIDGE NORTH IRRIGATION DISTRICT CANAL;LETHBRIDGE NORTHERN IRRIGATION DISTRICT CANAL;1
4213495;CA_0003119;0.001;0.009106779;1;0.866889704;0.002178186;472;407;NEAR ESTEVAN;NEAR ESTEVAN;LONG CREEK;LONG CREEK;1
4213500;CA_0003034;0;6.74E-10;1;1.00E+00;5.00E-01;999;49;NEAR FOAM LAKE;NEAR FOAM LAKE;BECKETT BROOK;BECKETT BROOK;1
4213510;CA_0002906;19.993;0.017714376;0.9994;0.876994201;0.356621209;41;405;NEAR TURNBERRY;NEAR TURNBERRY;CARROT RIVER;CARROT RIVER;1
4213511;CA_0002878;1.172;0.007622269;0.9999;0.991503923;0.484304541;3;179;NEAR ARMLEY;NEAR ARMLEY;CARROT RIVER;CARROT RIVER;1
4213512;CA_0002869;0;0.001181415;1;0.992576753;0.497589568;1;130;NEAR KINISTINO;NEAR KINISTINO;CARROT RIVER;CARROT RIVER;1
4213520;CA_0002929;0.023;0.002811242;1;0.975032555;0.487355806;1;336;NEAR HUDSON BAY;NEAR HUDSON BAY;FIR RIVER;FIR RIVER;1
4213530;CA_0002945;0.024;0.010506328;1;0.941989504;0.366738163;0;343;NEAR NORQUAY;NEAR NORQUAY;SWAN RIVER;SWAN RIVER;1
4213531;CA_0002944;8.59;0.020420876;0.9992;0.845121404;0.330245833;74;327;NEAR MINITONAS;NEAR MINITONAS;SWAN RIVER;SWAN RIVER;1
4213540;CA_0003054;0.105;0.017102244;1;0.896759325;0.326672007;261;409;NEAR INGLIS;NEAR INGLIS;SHELL RIVER;SHELL RIVER;1
4213550;CA_0002913;19.345;0.003087917;1;0.985781778;0.483001254;2549;407;THE PAS;AT THE PAS;SASKATCHEWAN RIVER;SASKATCHEWAN RIVER;1
4213551;CA_0002916;0;2.73E-11;1;1.00E+00;5.00E-01;1;420;GRAND RAPIDS;AT GRAND RAPIDS;SASKATCHEWAN RIVER;SASKATCHEWAN RIVER;1
4213552;CA_0002893;896.187;0.015120722;0.9996;0.824133277;0.296836461;512;391;BELOW TOBIN LAKE;BELOW TOBIN LAKE;SASKATCHEWAN RIVER;SASKATCHEWAN RIVER;1
4213555;CA_0003076;0;0.00025171;1;0.998710176;0.499658795;952;217;NEAR RIVERS;NEAR RIVERS;LITTLE SASKATCHEWAN RIVER;LITTLE SASKATCHEWAN RIVER;1
4213557;CA_0003068;0.155;0.003548843;1;0.985193854;0.477628862;844;404;NEAR MINNEDOSA;NEAR MINNEDOSA;LITTLE SASKATCHEWAN RIVER;LITTLE SASKATCHEWAN RIVER;1
4213560;CA_0002935;0.524;0.003660051;1;0.989845382;0.495713259;776;180;NEAR THE MOUTH;NEAR THE MOUTH;RED DEER RIVER;RED DEER RIVER;1
4213561;CA_0002425;5;0.005394783;0.9992;0.961994906;0.481907919;151;236;ABOVE PANTHER RIVER;ABOVE PANTHER RIVER;RED DEER RIVER;RED DEER RIVER;1
4213562;CA_0002450;54.86;0.008601919;0.9988;0.963922626;0.459059576;99;398;DRUMHELLER;AT DRUMHELLER;RED DEER RIVER;RED DEER RIVER;1
4213563;CA_0002435;15.879;0.003997009;0.9998;0.980597123;0.469589299;167;399;RED DEER;AT RED DEER;RED DEER RIVER;RED DEER RIVER;1
4213564;CA_0002426;12.538;0.006429543;0.9995;0.896929762;0.344119691;129;376;BELOW BURNT TIMBER CREEK;BELOW BURNT TIMBER CREEK;RED DEER RIVER;RED DEER RIVER;1
4213565;CA_0003064;0.127;0.026304206;0.9865;0.848238515;0.286376267;2;58;NEAR BEULAH;NEAR BEULAH;MINNEWASTA CREEK;MINNEWASTA CREEK;1
4213566;CA_0002933;0.899;0.006614909;1;0.971625298;0.475964068;113;399;NEAR ERWOOD;NEAR ERWOOD;RED DEER RIVER;RED DEER RIVER;1
4213567;CA_0002927;0.061;0.001749504;1;0.997247412;0.496461942;7;272;NEAR STEEN;NEAR STEEN;RED DEER RIVER;RED DEER RIVER;1
4213569;CA_0002501;45.52;0.013765903;0.9992;0.912958253;0.382725723;1105;410;NEAR BINDLOSS;NEAR BINDLOSS;RED DEER RIVER;RED DEER RIVER;1
4213570;CA_0003102;5.443;0.005208021;0.9999;0.95814179;0.28234056;357;398;NEAR BRANDON;NEAR BRANDON;ASSINIBOINE RIVER;ASSINIBOINE RIVER;1
4213571;CA_0003053;0;0.0044739;1;0.976252254;0.430447451;55;406;KAMSACK;AT KAMSACK;ASSINIBOINE RIVER;ASSINIBOINE RIVER;1
4213572;CA_0003047;0.27;0.000887489;0.9999;0.991527152;0.497230209;5;287;STURGIS;AT STURGIS;ASSINIBOINE RIVER;ASSINIBOINE RIVER;1
4213573;CA_0003097;46.003;0.004663108;0.9996;0.983897791;0.479522661;1041;403;NEAR HOLLAND;NEAR HOLLAND;ASSINIBOINE RIVER;ASSINIBOINE RIVER;1
4213574;CA_0003062;11.916;0.002225045;0.9999;0.999557429;0.477770463;50;336;NEAR MINIOTA;NEAR MINIOTA;ASSINIBOINE RIVER;ASSINIBOINE RIVER;1
4213575;CA_0003105;7.145;0.006154775;0.9997;0.974989441;0.452955833;733;179;NEAR PORTAGE LA PRAIRIE;NEAR PORTAGE LA PRAIRIE;ASSINIBOINE RIVER;ASSINIBOINE RIVER;1
4213576;CA_0003058;5.316;0.014171588;0.9998;0.926146495;0.228205661;33;397;NEAR RUSSELL;NEAR RUSSELL;ASSINIBOINE RIVER;ASSINIBOINE RIVER;1
4213577;CA_0003067;23.334;0.016434053;0.9904;0.998793809;0.474955867;1074;22;WEST OF RUSSELL;WEST OF RUSSELL;ASSINIBOINE RIVER;ASSINIBOINE RIVER;1
4213580;CA_0003074;0.483;0.00271355;0.9998;0.978670892;0.487543;696;244;NEAR ERICKSON;NEAR ERICKSON;ROLLING RIVER;ROLLING RIVER;1
4213590;CA_0003176;0;0.00084028;1;0.99303624;0.464868393;383;403;WAWANESA;AT WAWANESA;SOURIS RIVER;SOURIS RIVER;1
4213591;CA_0003187;4.339;0.000992929;0.9996;0.993277275;0.497252891;453;274;SOURIS;AT SOURIS;SOURIS RIVER;SOURIS RIVER;1
4213592;CA_0003130;0.053;0.002527991;1;0.987985157;0.477055811;2;246;NEAR HALBRITE;NEAR HALBRITE;SOURIS RIVER;SOURIS RIVER;1
4213593;CA_0003156;0;0.001891428;1;0.985474294;0.336373133;2;392;NEAR SHERWOOD;NEAR SHERWOOD;SOURIS RIVER;SOURIS RIVER;1
4213594;CA_0003171;6.626;0.021498291;0.9984;0.899797726;0.072572831;4;380;NEAR WESTHOPE;NEAR WESTHOPE;SOURIS RIVER;SOURIS RIVER;1
